,node_id,name,alias,concept_class,prop_id,definition_text
526,24163,gambling fMRI task paradigm,gambling task,,trm_550b5c1a7f4db,"This task was adapted from the one developed by Delgado and Fiez (Delgado et al. 2000). Participants play a card guessing game where they are asked to guess the number on a mystery card (represented by a â?â) in order to win or lose money. Participants are told that potential card numbers range from 1-9 and to indicate if they think the mystery card number is more or less than 5 by pressing one of two buttons on the response box. Feedback is the number on the card (generated by the program as a function of whether the trial was a reward, loss or neutral trial) and either: 1) a green up arrow with â$1â for reward trials, 2) a red down arrow next to -$0.50 for loss trials; or 3) the number 5 and a gray double headed arrow for neutral trials. The â?â is presented for up to 1500 ms (if the participant responds before 1500 ms, a fixation cross is displayed for the remaining time), following by feedback for 1000 ms. There is a 1000 ms ITI with a â+â presented on the screen. The task is presented in blocks of 8 trials that are either mostly reward (6 reward trials pseudo randomly interleaved with either 1 neutral and 1 loss trial, 2 neutral trials, or 2 loss trials) or mostly loss (6 loss trials pseudorandomly interleaved with either 1 neutral and 1 reward trial, 2 neutral trials, or 2 reward trials). In each of the two runs, there are 2 mostly reward and 2 mostly loss blocks, interleaved with 4 fixation blocks (15 seconds each).

This task is part of the Human Connectome Project (HCP) 500 subject data relase.
http://humanconnectome.org/documentation/S500/HCP_S500+MEG2_Release_Reference_Manual.pdf

References for Gambling Task: Reliable across subjects and robust activation in fMRI (Delgado
et al. 2000; May et al. 2004; Tricomi et al. 2004; Forbes et al. 2009)"
527,24164,Tone Matching,,,trm_5519c2645167e,"The tone matching task is designed to measure pitch perception. Subjects are presented with pairs of tones and are asked to indicate whether they sounded the same or different.

Source: http://davidileitman.com/tone-matching-task/"
528,24165,Deviance Detection,,,trm_5519c2d8d7b1d,Detect the change in sound from one stimulus to another
529,24166,Regularity and Change Detection,,,trm_5519c329eb334,None
530,24167,Speech Detection,,,trm_5519c3eaa3fb7,None
531,24168,Bistability,,,trm_5519c4bb1d1ee,"When viewing an image with multiple interpretations, subjective perception alternates stochastically between the different interpretations."
532,24169,Tone Detection (JND),,,trm_5519c5f2ad56f,"just-noticeable difference or JND is the amount something must be changed in order for a difference to be noticeable, detectable at least half the time"
533,24170,Vernier discrimination task,,,trm_5519c7f17de9f,observers judge whether one line is displaced above or below a second line
534,24171,contour integration task,,,trm_5519c85ed1e8d,observers are asked to detect the presence of a contour of Gabor elements embedded in a background of similar but otherwise unrelated elements
535,24172,perceptual closure task,,,trm_551b05e03be48,the ability to form coherent mental pictures with very little visual information. Perceptual closure is a process whereby an incomplete stimulus is perceived to be complete.
536,24173,Parallel/serial search,Visual search task,,trm_551b06cf9783b,"In a serial search, you look at one item at a time, and respond as soon as you see a target. In a parallel search, you look at multiple items at a time and the relevant aspect of the target can be detected quickly regardless of how many distractors there are."
537,24174,contour interpolation task,,,trm_551b0bb59173d,Contour interpolation mechanisms allow perception of bounded objects despite incomplete edge information. 
538,24175,lateral facilitation,,,trm_551b0c0a742d2,None
539,24176,coherent motion,,,trm_551b0c616de16,None
540,24177,multistability,,,trm_551b0cdcde976,None
541,24178,figure ground task,,,trm_551b0d687ee33,"find the figure that is embedded in the background, ignoring the background"
542,24179,visual illusion susceptibility,,,trm_551b0dc4e4359,None
543,24180,cross modality,,,trm_551b0e17c6c76,None
544,24181,perceptual organization,,,trm_551b0e6b88363,None
545,24182,object perception task,,,trm_551b0ee81fb6b,None
546,24183,object recognition task,,,trm_551b0f2b930ab,"Object recognition is the ability to perceive an objectâs physical properties (such as shape, colour and texture) and apply semantic attributes to the object, which includes the understanding of its use, previous experience with the object and how it relates to others."
547,24184,retinotopic representation,,,trm_551b0fd03d7d8,None
548,24185,local computation,,,trm_551b1004bc652,None
549,24186,object classification,,,trm_551b107c5c111,None
550,24187,auditory scene perception,,,trm_551b1460e89a3,"Any task that requires the perception of complex auditory stimuli, such as music"
551,24188,gating,,,trm_551b14d7d5882,None
552,24189,self monitoring task,,,trm_551b153bc78fc,None
553,24190,action-perception loop,,,trm_551b15af981c6,None
554,24191,intensity for somatosensory stimulation,,,trm_551b17b190582,None
555,24192,auditory masking task,,,trm_551b1b6f6a262,Auditory masking occurs when the perception of one sound is affected by the presence of another sound.
556,24193,Re-entrant processing,,,trm_551efd39a74dd,None
557,24194,emotion expression identification,,,trm_551efd8a98162,participants are presented with faces whose expressions slowly change from neutral to full intensity
558,24195,contrast sensitivity test,,,trm_551efdcd10677,A contrast sensitivity test measures your ability to distinguish between finer and finer increments of light versus dark (contrast).
559,24196,Face Identification task,,,trm_551efdfd1a356,None
560,24197,Manipulation of ISI,,,trm_551efeacb9deb,The interstimulus interval (ISI) is the temporal interval between the offset of one stimulus to the onset of another
561,24198,Novelty detection task,,,trm_551eff0fdab74,None
562,24199,Spatial cuing paradigm,,,trm_551f0634b2607,spatial cueing task has been used to measure manual and eye-movement reaction times to target stimuli in order to investigate the effects of covert orienting of attention in response to different cue conditions.
563,24200,attentional blink paradigm,,,trm_551f06a08dcc4,"Attentional blink is a phenomenon observed in rapid serial visual presentation. When presented with a sequence of visual stimuli in rapid succession at the same spatial location on a screen, a participant will often fail to detect a second salient target occurring in succession if it is presented between 180-450 ms after the first one. "
564,24201,Inter-modal selective attention task,,,trm_551f0713a5a17,subjects attend selectively to auditory or visual stimuli
565,24202,Blocked channel-selection task,,,trm_551f0757982bc,None
566,24203,Distraction paradigm (capture),,,trm_551f07a281283,-
567,24204,ANT task,,,trm_551f0857e1db8,"The ANT is a task designed to test three attentional networks in children and adults: alerting, orienting, and executive control. Efficiency of the alerting network is examined by changes in reaction time resulting from a warning signal. Efficiency of orienting is examined by changes in the reaction time that accompany cues indicating where the target will occur. The efficiency of the executive network is examined by requiring the participant to respond by pressing two keys indicating the direction (left or right) of a central arrow surrounded by congruent, incongruent or neutral flankers."
