,node_id,name,citation_pmid,prop_id,citation_type,citation_source,citation_authors,citation_pubdate,citation_comment,citation_url,citation_desc
701,31113,,18985136,,CT2,PubMed API,"Banks SJ, Eddy KT, Angstadt M, Nathan PJ, Phan KL",2007 Dec,Via PubMed API,http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=18985136&retmode=ref&cmd=prlinks,Amygdala-frontal connectivity during emotion regulation.
702,31114,,17699669,,CT2,PubMed API,"Johnstone T, van Reekum CM, Urry HL, Kalin NH, Davidson RJ",2007 Aug 15,Via PubMed API,http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=17699669&retmode=ref&cmd=prlinks,Failure to regulate: counterproductive recruitment of top-down prefrontal-subcortical circuitry in major depression.
703,31115,,,,CTM,Manual,"Guttentag RE, Carroll D",1997,,,Recency judgments as a function of word frequency: A framing effect and frequency misattributions
704,31116,,12200179,,CT2,PubMed API,"Wang R, Spelke E",2002 Sep 1,Via PubMed API,http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=12200179&retmode=ref&cmd=prlinks,Human spatial representation: insights from animals.
705,31117,,12599275,,CT2,PubMed API,"Gaillard WD, Sachs BC, Whitnah JR, Ahmad Z, Balsamo LM, Petrella JR, Braniecki SH, McKinney CM, Hunter K, Xu B, Grandin CB",2003 Mar,Via PubMed API,http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=12599275&retmode=ref&cmd=prlinks,Developmental aspects of language processing: fMRI of verbal fluency in children and adults.
706,31118,,12581817,,CT2,PubMed API,"Fossati P, Guillaume le B, Ergis AM, Allilaire JF",2003 Jan 25,Via PubMed API,http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=12581817&retmode=ref&cmd=prlinks,Qualitative analysis of verbal fluency in depression.
707,31119,,7731209,,CT2,PubMed API,Montgomery JW,1995 Feb,Via PubMed API,http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=7731209&retmode=ref&cmd=prlinks,Sentence comprehension in children with specific language impairment: the role of phonological working memory.
708,31120,,9743544,,CT2,PubMed API,"Kempler D, Almor A, Tyler LK, Andersen ES, MacDonald MC",1998 Oct 1,Via PubMed API,http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=9743544&retmode=ref&cmd=prlinks,Sentence comprehension deficits in Alzheimer&#39;s disease: a comparison of off-line vs. on-line sentence processing.
709,31121,,18805522,,CT2,PubMed API,"Mitterer H, Ernestus M",2008 Oct,Via PubMed API,http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=18805522&retmode=ref&cmd=prlinks,The link between speech perception and production is phonological and abstract: evidence from the shadowing task.
710,31122,,15383003,,CT2,PubMed API,"Wang M, Chen Y",2004 Sep,Via PubMed API,http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=15383003&retmode=ref&cmd=prlinks,Age differences in the correction processes of context-induced biases: when correction succeeds.
711,31123,,18691559,,CT2,PubMed API,"Montalan B, Caharel S, Personnaz B, Le Dantec C, Germain R, Bernard C, Lalonde R, RebaÃ¯ M",2008 Oct 3,Via PubMed API,http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=18691559&retmode=ref&cmd=prlinks,Sensitivity of N170 and late positive components to social categorization and emotional valence.
712,31124,,12607145,,CT2,PubMed API,"Wilde N, Strauss E",2002 Aug,Via PubMed API,http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=12607145&retmode=ref&cmd=prlinks,Functional equivalence of WAIS-III/WMS-III digit and spatial span under forward and backward recall conditions.
713,31125,,15162933,,CT2,PubMed API,"Ozonoff S, Cook I, Coon H, Dawson G, Joseph RM, Klin A, McMahon WM, Minshew N, Munson JA, Pennington BF, Rogers SJ, Spence MA, Tager-Flusberg H, Volkmar FR, Wrathall D",2004 Apr,Via PubMed API,http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=15162933&retmode=ref&cmd=prlinks,Performance on Cambridge Neuropsychological Test Automated Battery subtests sensitive to frontal lobe function in people with autistic disorder: evidence from the Collaborative Programs of Excellence in Autism network.
714,31126,,16115782,,CT2,PubMed API,"Smallwood J, Riby L, Heim D, Davies JB",2006 Mar,Via PubMed API,http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=16115782&retmode=ref&cmd=prlinks,Encoding during the attentional lapse: accuracy of encoding during the semantic sustained attention to response task.
715,31127,,18608658,,CT2,PubMed API,Helton WS,2009 Jan,Via PubMed API,http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=18608658&retmode=ref&cmd=prlinks,Impulsive responding and the sustained attention to response task.
716,31128,,8408366,,CT2,PubMed API,"Greenberg LM, Waldman ID",1993 Sep,Via PubMed API,http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=8408366&retmode=ref&cmd=prlinks,Developmental normative data on the test of variables of attention (T.O.V.A.).
717,31129,,22378668,,CT2,PubMed API,"Zelnik N, Bennett-Back O, Miari W, Goez HR, Fattal-Valevski A",2012 Jun,Via PubMed API,http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=22378668&retmode=ref&cmd=prlinks,Is the test of variables of attention reliable for the diagnosis of attention-deficit hyperactivity disorder (ADHD)?
718,31130,,8736565,,CT2,PubMed API,"Baker SC, Rogers RD, Owen AM, Frith CD, Dolan RJ, Frackowiak RS, Robbins TW",1996 Jun,Via PubMed API,http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=8736565&retmode=ref&cmd=prlinks,Neural systems engaged by planning: a PET study of the Tower of London task.
719,31131,,,,CTM,Manual,"Morris N, Jones DM",1990-05,ostensibly the origin of the task,,Memory updating in working memory: the role of the central executive
720,31132,,16084116,,CT2,PubMed API,"Dresel C, Castrop F, Haslinger B, Wohlschlaeger AM, Hennenlotter A, Ceballos-Baumann AO",2005 Nov 15,Via PubMed API,http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=16084116&retmode=ref&cmd=prlinks,The functional neuroanatomy of coordinated orofacial movements: sparse sampling fMRI of whistling.
721,31133,,10349760,,CT2,PubMed API,"Gomez RL, Gerken L",1999 Mar 1,Via PubMed API,http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=10349760&retmode=ref&cmd=prlinks,Artificial grammar learning by 1-year-olds leads to specific and abstract knowledge.
722,31134,,8138790,,CT2,PubMed API,"Knowlton BJ, Squire LR",1994 Jan,Via PubMed API,http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=8138790&retmode=ref&cmd=prlinks,The information acquired during artificial grammar learning.
723,31135,,11140180,,CT2,PubMed API,"Breitmeyer BG, Ogmen H",2000 Nov,Via PubMed API,http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=11140180&retmode=ref&cmd=prlinks,"Recent models and findings in visual backward masking: a comparison, review, and update."
724,31136,,16180626,,CT2,PubMed API,"Cunningham WA, Raye CL, Johnson MK",2005 Jun,Via PubMed API,http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=16180626&retmode=ref&cmd=prlinks,Neural correlates of evaluation associated with promotion and prevention regulatory focus.
725,31137,,12599915,,CT2,PubMed API,"Roberts R, Gibson E",2002 Nov,Via PubMed API,http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=12599915&retmode=ref&cmd=prlinks,Individual differences in sentence memory.
726,31138,,7775050,,CT2,PubMed API,"May JG, Gutierrez C, Harsin CA",1995,Via PubMed API,http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=7775050&retmode=ref&cmd=prlinks,The time-course of global precedence and consistency effects.
727,31139,,14670701,,CT2,PubMed API,Navon D,2003 Nov,Via PubMed API,http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=14670701&retmode=ref&cmd=prlinks,What does a compound letter tell the psychologist&#39;s mind?
728,31140,,16677668,,CT2,PubMed API,"Houston-Price C, Plunkett K, Duffy H",2006 Sep,Via PubMed API,http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=16677668&retmode=ref&cmd=prlinks,The use of social and salience cues in early word learning.
729,31141,,15164897,,CT2,PubMed API,"Drummond SP, Brown GG, Salamat JS, Gillin JC",2004 May 1,Via PubMed API,http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=15164897&retmode=ref&cmd=prlinks,Increasing task difficulty facilitates the cerebral compensatory response to total sleep deprivation.
730,31142,,20438143,,CT2,PubMed API,"Lim J, Dinges DF",2010 May,Via PubMed API,http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=20438143&retmode=ref&cmd=prlinks,A meta-analysis of the impact of short-term sleep deprivation on cognitive variables.
731,31143,,,,CTM,Manual,Baddeley AD,1968,,,A 3-minute reasoning test based on grammatical transformations.
732,31144,,1939676,,CT2,PubMed API,"Fehlings DL, Roberts W, Humphries T, Dawe G",1991 Aug,Via PubMed API,http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=1939676&retmode=ref&cmd=prlinks,Attention deficit hyperactivity disorder: does cognitive behavioral therapy improve home behavior?
733,31145,,,,CTM,Manual,"Egeland B, Weinberg RA",1976-06,http://www.jstor.org/stable/1128805,,The Matching Familiar Figures Test: A Look at Its Psychometric Credibility
734,31146,,16536641,,CT2,PubMed API,"Cahn BR, Polich J",2006 Mar,Via PubMed API,http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=16536641&retmode=ref&cmd=prlinks,"Meditation states and traits: EEG, ERP, and neuroimaging studies."
735,31147,,21787098,,CT2,PubMed API,"Harris JA, Carpenter JS",2011 Oct,Via PubMed API,http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=21787098&retmode=ref&cmd=prlinks,Response rate and reinforcement rate in Pavlovian conditioning.
736,31148,,21283812,,CT2,PubMed API,"Raybuck JD, Lattal KM",2011 Jan 19,Via PubMed API,http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=21283812&retmode=ref&cmd=prlinks,Double dissociation of amygdala and hippocampal contributions to trace and delay fear conditioning.
737,31149,,20382627,,CT2,PubMed API,"Kerkhof I, Vansteenwegen D, Baeyens F, Hermans D",2011,Via PubMed API,http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=20382627&retmode=ref&cmd=prlinks,Counterconditioning: an effective technique for changing conditioned preferences.
738,31150,,18535551,,CT2,PubMed API,"Nasser JA, Evans SM, Geliebter A, Pi-Sunyer FX, Foltin RW",2008 Aug,Via PubMed API,http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=18535551&retmode=ref&cmd=prlinks,Use of an operant task to estimate food reinforcement in adult humans with and without BED.
739,31151,,22362158,,CT2,PubMed API,"Schmitz A, Grillon C",2012 Feb 23,Via PubMed API,http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=22362158&retmode=ref&cmd=prlinks,Assessing fear and anxiety in humans using the threat of predictable and unpredictable aversive events (the NPU-threat test).
740,31152,,1710851,,CT2,PubMed API,"Cowey A, Stoerig P",1991 Apr,Via PubMed API,http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=1710851&retmode=ref&cmd=prlinks,The neurobiology of blindsight.
741,31153,,8570595,,CT2,PubMed API,Baylor D,1996 Jan 23,Via PubMed API,http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=8570595&retmode=ref&cmd=prlinks,How photons start vision.
742,31154,,9501251,,CT2,PubMed API,"Lamme VA, Zipser K, Spekreijse H",1998 Mar 17,Via PubMed API,http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=9501251&retmode=ref&cmd=prlinks,Figure-ground activity in primary visual cortex is suppressed by anesthesia.
743,31155,,10964965,,CT2,PubMed API,"Zhou H, Friedman HS, von der Heydt R",2000 Sep 1,Via PubMed API,http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=10964965&retmode=ref&cmd=prlinks,Coding of border ownership in monkey visual cortex.
744,31156,,7985524,,CT2,PubMed API,"Rock I, Hall S, Davis J",1994 Oct,Via PubMed API,http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=7985524&retmode=ref&cmd=prlinks,Why do ambiguous figures reverse?
745,31157,,15695180,,CT2,PubMed API,"Kornmeier J, Bach M",2005 Apr,Via PubMed API,http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=15695180&retmode=ref&cmd=prlinks,The Necker cube--an ambiguous figure disambiguated in early visual processing.
746,31158,,18664576,,CT2,PubMed API,"Hesselmann G, Kell CA, Eger E, Kleinschmidt A",2008 Aug 5,Via PubMed API,http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=18664576&retmode=ref&cmd=prlinks,Spontaneous local variations in ongoing neural activity bias perceptual decisions.
747,31159,,15996554,,CT2,PubMed API,Zhaoping L,2005 Jul 7,Via PubMed API,http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=15996554&retmode=ref&cmd=prlinks,Border ownership from intracortical interactions in visual area v2.
748,31160,,,,CTM,Manual,Wade NJ,1968,DOI: 10.3758/BF03212730,,"Visual orientation during and after lateral head, body, and trunk tilt"
749,31161,,17585305,,CT2,PubMed API,"Schwartz O, Hsu A, Dayan P",2007 Jul,Via PubMed API,http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=17585305&retmode=ref&cmd=prlinks,Space and time in visual context.
750,31162,,,,CTM,Manual,Wade NJ,1968,,,"Visual orientation during and after lateral head, body, and trunk tilt"
751,31163,,16950163,,CT2,PubMed API,"Sasaki Y, Rajimehr R, Kim BW, Ekstrom LB, Vanduffel W, Tootell RB",2006 Sep 7,Via PubMed API,http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=16950163&retmode=ref&cmd=prlinks,The radial bias: a different slant on visual orientation sensitivity in human and nonhuman primates.
752,31164,,18831640,,CT2,PubMed API,"Goris RL, Zaenen P, Wagemans J",2008 Jul 10,Via PubMed API,http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=18831640&retmode=ref&cmd=prlinks,Some observations on contrast detection in noise.
753,31165,,8506641,,CT2,PubMed API,"Polat U, Sagi D",1993 May,Via PubMed API,http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=8506641&retmode=ref&cmd=prlinks,Lateral interactions between spatial channels: suppression and facilitation revealed by lateral masking experiments.
754,31166,,6533567,,CT2,PubMed API,"Wolford G, Chambers L",1984 Nov,Via PubMed API,http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=6533567&retmode=ref&cmd=prlinks,Contour interaction as a function of retinal eccentricity.
755,31167,,6844104,,CT2,PubMed API,"Wolford G, Chambers L",1983 Feb,Via PubMed API,http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=6844104&retmode=ref&cmd=prlinks,Lateral masking as a function of spacing.
756,31168,,15669917,,CT2,PubMed API,"Pelli DG, Palomares M, Majaj NJ",2004 Dec 30,Via PubMed API,http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=15669917&retmode=ref&cmd=prlinks,Crowding is unlike ordinary masking: distinguishing feature integration from detection.
757,31169,,10962616,,CT2,PubMed API,"Enns JT, Di Lollo V",2000 Sep,Via PubMed API,http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=10962616&retmode=ref&cmd=prlinks,What&#39;s new in visual masking?
758,31170,,,,CTM,Manual,Gahl S,2008-09,,,&#34;Time and thyme are not homophones: The effect of lemma frequency on word durations in spontaneous speech&#34;
759,31171,,,,CTM,Manual,"Jescheniak JD, Levelt WJM",1994-07,,,Word frequency effects in speech production: Retrieval of syntactic information and of phonological form.
760,31172,,,,CTM,Manual,"Jescheniak JD, Levelt WJM",1994-07,,,Word frequency effects in speech production: Retrieval of syntactic information and of phonological form.
761,31173,,17650139,,CT2,PubMed API,"Crone EA, van der Molen MW",2007 Jul-Aug,Via PubMed API,http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=17650139&retmode=ref&cmd=prlinks,Development of decision making in school-aged children and adolescents: evidence from heart rate and skin conductance analysis.
762,31174,,19630895,,CT2,PubMed API,"Carlson SM, Zayas V, Guthormsen A",2009 Jul-Aug,Via PubMed API,http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=19630895&retmode=ref&cmd=prlinks,Neural correlates of decision making on a gambling task.
763,31175,,,,CTM,Manual,"Callan DE, Jones JA, Callan AM, and Akahane-Yamada R",2004-03-04,doi:10.1016/j.neuroimage.2004.03.006,,Phonetic perceptual identification by native- and second-language speakers differentially activates brain regions involved with acoustic phonetic processing and those involved with articulatoryâauditory/orosensory internal models
764,31176,,,,CTM,Manual,,,"inges, D. I, & Powell, J. W. (1985). Microcomputer analysis of performance on a portable, simple visual RT task sustained operations. Behavioral Research Methods, Instrumentation, and Computers, 17, 652â655",,
765,31177,,,,CTM,Manual,,,,,"inges, D. I, & Powell, J. W. (1985). Microcomputer analysis of performance on a portable, simple visual RT task sustained operations. Behavioral Research Methods, Instrumentation, and Computers, 17, 652â655"
766,31178,,,,CTM,Manual,,,,,"Dinges, D. I, & Powell, J. W. (1985). Microcomputer analysis of performance on a portable, simple visual RT task sustained operations. Behavioral Research Methods, Instrumentation, and Computers, 17, 652â655"
767,31179,,,,CTM,Manual,,,,,"Loh, Sylvia; Nicole Lamond, Jill Dorrian, Gregory Roach, Drew Dawson (May 2004). &#34;The validity of psychomotor vigilance tasks of less than 10-minute duration.&#34; . Behavior research methods, instruments, & computers : a journal of the Psychonomic So"
768,31180,,,,CTM,Manual,,,,,"Walker, M. P. (2009, October 21). *Sleep Deprivation III: Brain consequences â Attention, concentration and real life.* Lecture given in Psychology 133 at the University of California, Berkeley, CA"
769,31181,,,,CTM,Manual,,,,," Sperling, George (1960). &#34;The information available in brief visual presentations&#34;. Psychological Monographs 74: 1â29."
770,31182,,19682470,,CT2,PubMed API,"Matthias E, Bublak P, Costa A, MÃ¼ller HJ, Schneider WX, Finke K",2009 Dec,Via PubMed API,http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=19682470&retmode=ref&cmd=prlinks,Attentional and sensory effects of lowered levels of intrinsic alertness.
771,31183,,,,CTM,Manual,,,,,https://implicit.harvard.edu/implicit/
772,31184,,23157643,,CT2,PubMed API,"Lanciano T, Curci A, Mastandrea S, Sartori G",2012 Nov 16,Via PubMed API,http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=23157643&retmode=ref&cmd=prlinks,Do automatic mental associations detect a flashbulb memory?
773,31185,,23173747,,CT2,PubMed API,"Omori A, Tateno A, Ideno T, Takahashi H, Kawashima Y, Takemura K, Okubo Y",2012 Nov 22,Via PubMed API,http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=23173747&retmode=ref&cmd=prlinks,Influence of contact with schizophrenia on implicit attitudes towards schizophrenia patients held by clinical residents.
774,31186,,,,CTM,Manual,,,,,"Garavan, H. (1998). Serial attention within working memory. Memory & Cognition, 26, 263â276."
775,31187,,,,CTM,Manual,,,,,"Gehring WJ, Bryck RL, Jonides J, Albin RL, Badre D. The mindâs eye, looking inward? In search of executive control in internal attention shifting. Psychophysiology. 2003;40(4):572â585."
776,31188,,21223931,,CT2,PubMed API,"Shapiro KL, Raymond JE, Arnell KM",1997 Nov,Via PubMed API,http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=21223931&retmode=ref&cmd=prlinks,The attentional blink.
777,31189,,1500880,,CT2,PubMed API,"Raymond JE, Shapiro KL, Arnell KM",1992 Aug,Via PubMed API,http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=1500880&retmode=ref&cmd=prlinks,Temporary suppression of visual processing in an RSVP task: an attentional blink? .
