,node_id,name,confidence_level,truth_value,prop_id,subject_def
1401,28771,defiance is measured by the contrast of oppositional in the Children's Psychiatric Rating Scale,100,positive,ass_525c58487e6ec,
1402,28772,hyperactivity is measured by Children's Psychiatric Rating Scale,100,positive,ass_525c58617e5af,
1403,28773,anxiety is measured by the contrast of anxious in the Children's Psychiatric Rating Scale,100,positive,ass_525c58810e3a1,
1404,28774,impulsivity is measured by the contrast of impulsivity in the Children's Psychiatric Rating Scale,100,positive,ass_525c58c22a51d,
1405,28775,perfectionism is measured by the contrast of perfectionism in the Children's Psychiatric Rating Scale,100,positive,ass_525c5917c59a6,
1406,28776,somatosensation is measured by the contrast of psychosomatic in the Children's Psychiatric Rating Scale,100,positive,ass_525c596ddc20a,
1407,28777,emotional expression is measured by the contrast of emotional in the Children's Psychiatric Rating Scale,100,positive,ass_525c59cea8929,
1408,28778,inattention is measured by the contrast of inattention in the Children's Psychiatric Rating Scale,100,positive,ass_525c5bc947d84,
1409,28779,speech production is measured by the contrast of infant babbling in the Autism Diagnostic Interview - Revised,100,positive,ass_525d89d707f8c,
1410,28780,language acquisition is measured by the contrast of age of first phrases (months) in the Autism Diagnostic Interview - Revised,100,positive,ass_525d8a7126e3d,
1411,28781,auditory perception is measured by the contrast of hearing concerns in the Autism Diagnostic Interview - Revised,100,positive,ass_525d8acf0a747,
1412,28782,word repetition is measured by the contrast of echolalia in the Autism Diagnostic Interview - Revised,100,positive,ass_525d8af6458c4,
1413,28783,eating is measured by the contrast of eating in the Autism Diagnostic Interview - Revised,100,positive,ass_525d8bd329a0d,
1414,28784,hyperactivity is measured by Autism Diagnostic Interview - Revised,100,positive,ass_525d8bea53617,
1415,28785,sleep is measured by the contrast of sleep problems in the Autism Diagnostic Interview - Revised,100,positive,ass_525d8c0a11c94,
1416,28786,obsession is measured by the contrast of compulsions and rituals in the Autism Diagnostic Interview - Revised,100,positive,ass_525d8c60810b7,
1417,28787,sensory defensiveness is measured by the contrast of abnormal or negative response to sensory stimuli in the Autism Diagnostic Interview - Revised,100,positive,ass_525d8cf78aa0f,
1418,28788,defiance is measured by the contrast of tantrums in the Autism Diagnostic Interview - Revised,100,positive,ass_525d8d386cca0,
1419,28789,sensitivity to change is measured by the contrast of difficulty with minor change in the Autism Diagnostic Interview - Revised,100,positive,ass_525d8e46432e9,
1420,28790,restricted behavior is measured by the contrast of hand and finger mannerisms in the Autism Diagnostic Interview - Revised,100,positive,ass_525d8e885d884,
1421,28791,attachment is measured by the contrast of unusual attachment to objects in the Autism Diagnostic Interview - Revised,100,positive,ass_525d8eb84b22b,
1422,28792,noise sensitivity is measured by the contrast of noise sensitivity in the Autism Diagnostic Interview - Revised,100,positive,ass_525d8fb724505,
1423,28793,imagination is measured by the contrast of imaginative play in the Autism Diagnostic Interview - Revised,100,positive,ass_525d8ffb9b483,
1424,28794,language is measured by the contrast of level of language in the Autism Diagnostic Interview - Revised,100,positive,ass_525d91dd8d729,
1425,28795,phonological working memory is measured by the contrast of Nonword Repetition in the Comprehensive Test of Phonological Processing,100,positive,ass_5260285f4a39f,
1426,28796,phonological encoding is measured by the contrast of phonological memory in the Comprehensive Test of Phonological Processing,100,positive,ass_52602adf916c0,
1427,28797,obsession is measured by the contrast of total score in the Children's Yale-Brown Obsessive Compulsive Scale,100,positive,ass_52602d79ca5c3,
1428,28798,phonological retrieval is measured by the contrast of total score in the Expressive Vocabulary Test,100,positive,ass_52615dee2e44c,
1429,28799,verbal fluency is measured by the contrast of total score in the Expressive One Word-Picture Vocabulary Test,100,positive,ass_5262c9c7d7e86,
1430,28800,sustained attention is measured by the contrast of sustained attention in the Leiter International Performance Scale,100,positive,ass_5262cf078c428,
1431,28801,divided attention is measured by the contrast of divided attention in the Leiter International Performance Scale,100,positive,ass_5262cefc80e1d,
1432,28802,spatial memory is measured by the contrast of spatial memory in the Leiter International Performance Scale,100,positive,ass_5262cef27aee5,
1433,28803,reasoning is measured by the contrast of reasoning in the Leiter International Performance Scale,100,positive,ass_5262cee95c173,
1434,28804,memory is measured by the contrast of memory in the Leiter International Performance Scale,100,positive,ass_5262cedeb2e7a,
1435,28805,mental imagery is measured by the contrast of visualization in the Leiter International Performance Scale,100,positive,ass_5262ced371f92,
1436,28806,mental rotation is measured by the contrast of figure rotation in the Leiter International Performance Scale,100,positive,ass_5262cec865e13,
1437,28807,memory storage is measured by the contrast of forward memory span in the Leiter International Performance Scale,100,positive,ass_5262cea43f906,
1438,28808,recognition is measured by the contrast of immediate recognition in the Leiter International Performance Scale,100,positive,ass_5262ce8a3cdc2,
1439,28809,association learning is measured by the contrast of associative memory in the Leiter International Performance Scale,100,positive,ass_5262ce55c79b0,
1440,28810,association learning is measured by the contrast of associative delayed memory in the Leiter International Performance Scale,100,positive,ass_5262ce7bd28e0,
1441,28811,recognition is measured by the contrast of delayed recognition in the Leiter International Performance Scale,100,positive,ass_5262ce963cfb2,
1442,28812,memory storage is measured by the contrast of backward memory span in the Leiter International Performance Scale,100,positive,ass_5262ceba5142e,
1443,28813,language processing is measured by the contrast of receptive language in the Mullen Scales of Early Learning,100,positive,ass_5262d7a50fd40,
1444,28814,language production is measured by the contrast of expressive language in the Mullen Scales of Early Learning,100,positive,ass_5262d79b8a941,
1445,28815,motor control is measured by the contrast of gross motor in the Mullen Scales of Early Learning,100,positive,ass_5262d7887304a,
1446,28816,visual perception is measured by Mullen Scales of Early Learning,100,positive,ass_5262d778e95b0,
1447,28817,motor control is measured by the contrast of fine motor in the Mullen Scales of Early Learning,100,positive,ass_5262d78ff30c6,
1448,28818,offensive aggression is measured by PDD Behavior Inventory,100,positive,ass_5262db401fcd2,
1449,28819,arousal is measured by the contrast of arousal in the PDD Behavior Inventory,100,positive,ass_5262db375b595,
1450,28820,phonological encoding is measured by the contrast of phonological skills in the PDD Behavior Inventory,100,positive,ass_5262db2e019ae,
1451,28821,semantic knowledge is measured by the contrast of semantic/pragmatic problems in the PDD Behavior Inventory,100,positive,ass_5262db230c996,
1452,28822,fear is measured by the contrast of specific fears in the PDD Behavior Inventory,100,positive,ass_5262db111f727,
1453,28823,"learning is measured by the contrast of learning, memory, and receptive language in the PDD Behavior Inventory",100,positive,ass_5262db0428d78,
1454,28824,restricted behavior is measured by the contrast of ritualisms in the PDD Behavior Inventory,100,positive,ass_5262dafaabe07,
1455,28825,social motivation is measured by the contrast of social approach in the PDD Behavior Inventory,100,positive,ass_5262daf0ee922,
1456,28826,word recognition is measured by the contrast of total score in the Peabody Picture Vocabulary Test,100,positive,ass_5266c6e62f0c4,
1457,28827,language comprehension is measured by the contrast of verbal comprehension in the Reynell Developmental Language Scales,100,positive,ass_5266cd5cf0a15,
1458,28828,language production is measured by the contrast of expressive language in the Reynell Developmental Language Scales,100,positive,ass_5266cd8e812ba,
1459,28829,language comprehension is measured by the contrast of auditory comprehension in the Preschool Language Scale,100,positive,ass_52684c938cc5d,
1460,28830,communication is measured by the contrast of expressive communication in the Preschool Language Scale,100,positive,ass_52684cba2c5b9,
1461,28831,emotion regulation is measured by the contrast of modulation of sensory input affecting emotional responses in the Sensory Profile,100,positive,ass_526999ea65221,
1462,28832,noise sensitivity is measured by the contrast of auditory processing in the Sensory Profile,100,positive,ass_526ace25bd7e8,
1463,28833,motor control is measured by the contrast of modulation of endurance and tone in the Sensory Profile,100,positive,ass_526abe4ae2ae8,
1464,28834,proprioception is measured by the contrast of modulation of body position and movement in the Sensory Profile,100,positive,ass_526ac011e7452,
1465,28835,visual perception is measured by Sensory Profile,100,positive,ass_526ad5833378d,
1466,28836,visual localization is a kind of  localization,100,positive,ass_5521a05a3161e,
1467,28837,vestibular control is measured by the contrast of vestibular processing in the Sensory Profile,100,positive,ass_526ae2519996d,
1468,28838,multisensory integration is measured by the contrast of multi-sensory processing in the Sensory Profile,100,positive,ass_526ae27aef9de,
1469,28839,visual awareness is measured by the contrast of modulation of visual input in the Sensory Profile,100,positive,ass_526af1ed1a8e7,
1470,28840,emotional expression is measured by the contrast of emotional and social responses in the Sensory Profile,100,positive,ass_526af20e0e10b,
1471,28841,reasoning is measured by the contrast of total score in the Stanford-Binet Intelligence Scales,100,positive,ass_52700495c334a,
1472,28842,language comprehension is measured by the contrast of comprehension in the Stanford-Binet Intelligence Scales,100,positive,ass_5270326bdf595,
1473,28843,quantitative skill is measured by the contrast of quantitative in the Stanford-Binet Intelligence Scales,100,positive,ass_5271371d5209e,
1474,28844,pattern recognition is measured by the contrast of pattern analysis in the Stanford-Binet Intelligence Scales,100,positive,ass_527035ca99e2f,
